Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_hist
2009-01-02,2.7179999351501465,2.7265000343322754,2.553499937057495,2.567500114440918,145928000,,2.7179999351501465,,0.0,0.0,0.0
2009-01-05,2.703000068664551,2.7869999408721924,2.65149998664856,2.7864999771118164,190196000,,2.7165713764372326,,-0.0011965705458596432,-0.00023931410917192865,-0.0009572564366877145
2009-01-06,2.868000030517578,2.9110000133514404,2.6875,2.727499961853028,221602000,,2.730993153016313,,0.011041971659145666,0.0020169430444915903,0.009025028614654075
2009-01-07,2.809999942779541,2.8475000858306885,2.7674999237060547,2.814500093460083,158854000,,2.73851760918424,,0.01587795104112466,0.004789144643818205,0.011088806397306455
2009-01-08,2.8580000400543213,2.865999937057495,2.7290000915527344,2.749500036239624,131558000,,2.7498968883147237,,0.023314946054155072,0.008494304925885578,0.014820641128269495
2009-01-09,2.775500059127808,2.8499999046325684,2.734999895095825,2.845999956130981,133682000,,2.7523352855350174,,0.022294759098099082,0.01125439576032828,0.011040363337770802
2009-01-12,2.595999956130981,2.7149999141693115,2.5434999465942383,2.7060000896453857,191126000,,2.7374462065441567,,0.0069222994592994525,0.010387976500122515,-0.0034656770408230623
2009-01-13,2.572499990463257,2.664499998092652,2.5374999046325684,2.5480000972747803,157664000,,2.7217370431078804,,-0.007075178139571037,0.0068953455721838045,-0.013970523711754841
2009-01-14,2.424499988555908,2.505000114440918,2.407000064849853,2.505000114440918,208852000,,2.6934287521981686,,-0.029767502015744185,-0.0004372239454017938,-0.029330278070342393
2009-01-15,2.572000026702881,2.611500024795532,2.381500005722046,2.427999973297119,232346000,,2.6818641116748076,,-0.03544077264186862,-0.00743793368469516,-0.028002838957173464
2009-01-16,2.5794999599456787,2.616499900817871,2.4765000343322754,2.5899999141693115,165164000,,2.672115144843462,,-0.03888347406870141,-0.01372704176149641,-0.025156432307204997
2009-01-20,2.421999931335449,2.5850000381469727,2.4135000705718994,2.5374999046325684,135344000,,2.648294648318889,,-0.05370173559915914,-0.021721980529028958,-0.03197975507013018
2009-01-21,2.5269999504089355,2.5344998836517334,2.4124999046325684,2.4655001163482666,116590000,,2.636742772327465,,-0.056323429173009476,-0.028642270257825064,-0.027681158915184412
2009-01-22,2.496999979019165,2.5439999103546143,2.4130001068115234,2.470999956130981,142666000,,2.623433934869532,,-0.06012876026996228,-0.03493956826025251,-0.025189192009709767
2009-01-23,2.531500101089477,2.571000099182129,2.422499895095825,2.444999933242798,115866000,,2.614678331652384,42.23887613288493,-0.059672770505328376,-0.039886208709267686,-0.01978656179606069
2009-01-26,2.4814999103546143,2.5445001125335693,2.4260001182556152,2.509000062942505,143114000,,2.6019946724811676,41.043264518798615,-0.06262410119843498,-0.04443378720710115,-0.018190313991333827
2009-01-27,2.421999931335449,2.5209999084472656,2.385999917984009,2.4649999141693115,174764000,,2.5848523161815753,30.282940115014227,-0.06896916942734421,-0.049340863651149765,-0.019628305776194448
2009-01-28,2.5179998874664307,2.57450008392334,2.448499917984009,2.486000061035156,161132000,,2.5784854182087042,37.51069467074486,-0.06549628712983235,-0.05257194834688629,-0.012924338782946063
2009-01-29,2.5,2.5924999713897705,2.4570000171661377,2.497999906539917,359336000,,2.571010616474542,34.28446074184377,-0.06346485997520279,-0.0547505306725496,-0.008714329302653194
2009-01-30,2.940999984741211,2.986999988555908,2.861999988555908,2.868000030517578,795662000,2.6158499836921694,2.6062476991666057,55.525873308442264,-0.025970553763869475,-0.04899453529081357,0.0230239815269441
2009-02-02,3.057499885559082,3.0999999046325684,2.906500101089477,2.928499937057495,386486000,2.632824981212616,2.6492240978706514,66.08574193718883,0.012994727279072027,-0.036596682776836455,0.04959141005590848
2009-02-03,3.179500102996826,3.2100000381469727,3.0,3.0434999465942383,293892000,2.65664998292923,2.699726574549335,69.7977828164151,0.05310720439003891,-0.018655905343461385,0.0717631097335003
2009-02-04,3.052999973297119,3.171999931335449,3.0415000915527344,3.1689999103546143,274526000,2.6658999800682066,2.733371660144362,70.79059992188897,0.07383797007768544,-0.00015713025923201965,0.07399510033691746
2009-02-05,3.1589999198913574,3.190500020980835,3.031500101089477,3.057499885559082,203392000,2.683349978923798,2.773907684882171,69.96597913464777,0.09769440081395553,0.019413175955405492,0.07828122485855003
2009-02-06,3.327500104904175,3.3499999046325684,3.1589999198913574,3.1589999198913574,240898000,2.70682498216629,2.826630772503314,72.93071450122441,0.12871362027144073,0.04127326481861254,0.08744035545282819
2009-02-09,3.3355000019073486,3.368000030517578,3.2690000534057617,3.328000068664551,188752000,2.7348249793052672,2.8750945086370314,80.83023394625857,0.15218777407717177,0.06345616667032439,0.08873160740684738
2009-02-10,3.1654999256134038,3.361500024795532,3.1535000801086426,3.307499885559082,214012000,2.7632999777793885,2.9027521673966863,70.64338156227105,0.15528361186645023,0.08182165570954955,0.07346195615690068
