Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_hist
2009-01-02,7.9486083984375,7.960976836711725,7.557263547564956,7.633948717338306,144961322,,7.9486083984375,,0.0,0.0,0.0
2009-01-05,8.115089416503906,8.194002852895906,7.7922677928148865,7.940691887124179,196293007,,7.964463733491443,,0.013280537053731223,0.0026561074107462447,0.010624429642984979
2009-01-06,8.263762474060059,8.430492023874702,8.074026566992478,8.2370459640071,257971329,,7.992968375450358,,0.03539413008259995,0.009203711945116986,0.026190418137482963
2009-01-07,7.965677261352539,8.185838885129215,7.885033769950457,8.121769840773442,180453860,,7.990369221726756,,0.028537365429603057,0.0130704426420142,0.015466922787588856
2009-01-08,8.044340133666992,8.044340133666992,7.850151982850583,7.873406026816343,144567852,,7.995509308578208,,0.02911514515470781,0.016279383144552923,0.012835762010154888
2009-01-09,7.793999671936035,8.10148581277446,7.752688346424151,8.10148581277446,174270770,,7.976317914612286,,0.009265845768151593,0.014876675669272657,-0.005610829901121064
2009-01-12,7.735124588012695,7.889981083795515,7.674271261032066,7.82467405785366,132667413,,7.953347121602801,,-0.011087781195465496,0.009683784296325028,-0.020771565491790524
2009-01-13,7.775446891784668,7.930797818976785,7.6782289536756,7.712366242968258,177964564,,7.936404242572502,,-0.023691404513405345,0.003008746534378953,-0.0267001510477843
2009-01-14,7.44520378112793,7.762583827395909,7.365549156019397,7.668582077809623,219535801,,7.889623246244448,,-0.05964023041873023,-0.009521048856242885,-0.05011918156248735
2009-01-15,7.396223068237305,7.509768240716158,7.0944271785603386,7.361096435010513,238269759,,7.842632753100911,,-0.09103289755043065,-0.025823418595080437,-0.0652094789553502
2009-01-16,7.413044929504394,7.625291339529532,7.314837648573157,7.54538902624121,209759293,,7.8017196270441,,-0.11324896523002437,-0.043308527922069226,-0.06994043730795514
2009-01-20,6.994489669799805,7.408839986183645,6.994489669799805,7.399934008486031,202684876,,7.7248405834970235,,-0.1627531533288753,-0.06719745300343044,-0.09555570032544486
2009-01-21,7.49739933013916,7.5077881366383155,7.133017720055051,7.133017720055051,197718329,,7.7031795117486555,,-0.159565599552141,-0.08567108231317255,-0.07389451723896845
2009-01-22,7.582000732421875,7.652502637521116,7.3012320398033665,7.372722813863392,331919470,,7.691638675622295,,-0.1485009871569103,-0.09823706328192011,-0.05026392387499018
2009-01-23,8.032219886779785,8.21181324716327,7.525598881669856,7.650523138853792,430921167,,7.724074981446819,51.44468037355088,-0.10222489405338386,-0.09903462943621287,-0.003190264617170993
2009-01-26,8.011688232421875,8.113853346868167,7.929807715823039,8.035930673518642,185119281,,7.751466719634919,48.11848818241766,-0.0664415924646029,-0.09251602204189088,0.026074429577287977
2009-01-27,8.199939727783203,8.259062533095433,8.021583390124913,8.075510844868605,197830749,,7.7941784346966605,48.85515640647448,-0.022631859766910623,-0.07853918958689483,0.05590732981998421
2009-01-28,8.625176429748535,8.71571572759617,8.319422662549892,8.360733520054854,308809170,,7.873321100892078,61.31390396151472,0.04587193392528999,-0.05365696488445787,0.09952889880974786
2009-01-29,8.492830276489258,8.535625376900805,8.413423347738197,8.523009721152118,292444059,,7.932321974758476,57.554828718489155,0.08846271238225345,-0.025233029431115606,0.11369574181336906
2009-01-30,8.374340057373047,8.628392267896475,8.311754306298035,8.52672156135632,187580472,7.885330247879028,7.974418935007482,60.230283121481165,0.11137122261268662,0.0020878209776448373,0.10928340163504177
2009-02-02,8.424802780151367,8.534388204587772,8.212803124920528,8.26945186064176,209056670,7.909139966964721,8.017312634544995,62.19386351128234,0.13207581423864578,0.028085419629845027,0.10399039460880076
2009-02-03,8.421833992004395,8.484914161954155,8.258072009588462,8.474276244499828,263243015,7.924477195739746,8.055838478112557,61.58142914165109,0.14655539649525373,0.051779415002926765,0.09477598149232697
2009-02-04,8.484914779663086,8.767910304813645,8.390169962044912,8.412433720211357,273718132,7.935534811019897,8.096702887784035,70.60092908788846,0.1612617372047378,0.07367587944328899,0.08758585776144881
2009-02-05,8.750097274780273,8.791161850522485,8.336489646980663,8.43321219050412,291665150,7.974755811691284,8.15893092464082,74.70881458120124,0.19210021757388418,0.09736074706940803,0.09473947050447615
2009-02-06,9.184488296508787,9.24707404249275,8.792647063079102,8.8178802719026,282579221,8.031763219833374,8.256603055294914,78.05378069729502,0.24872451911125637,0.1276335014777777,0.12109101763347868
2009-02-09,9.369770050048828,9.42493453984274,9.086031913558532,9.18448783546149,199838246,8.110551738739014,8.362618959557192,90.61760841855872,0.3050341314914675,0.16311362748051567,0.14192050401095185
2009-02-10,8.86859130859375,9.338353297680582,8.853254368471935,9.300752599063015,285213056,8.167225074768066,8.410806802322579,73.46145273129162,0.30569510618619766,0.19162992322165207,0.1140651829645456
2009-02-11,8.856965065002441,9.029137194079778,8.732288009772555,8.879476042109086,210048373,8.221300983428955,8.453298065434947,72.37369935531335,0.30180180930798883,0.21366430043891943,0.0881375088690694
2009-02-12,8.980897903442383,8.994997808552338,8.69468574254154,8.736244753464847,222844155,8.298085689544678,8.503545669054702,68.80088088642032,0.3051985489022311,0.23197115013158176,0.07322739877064932
2009-02-13,8.848057746887207,8.979413429546943,8.787450699600553,8.959622793376417,166489714,8.370677423477172,8.536356343133988,65.86876253265592,0.29378483041010206,0.24433388618728583,0.049450944222816234
2009-02-17,8.476503372192383,8.586089743684207,8.403033446774609,8.57174167326381,228067661,8.423850345611573,8.53065606018717,54.90609334228392,0.251854817878959,0.24583807252562045,0.006016745353338571
2009-02-18,8.735007286071777,8.741686886091445,8.423563831212592,8.589799866642515,241883252,8.510876226425172,8.550118081699988,52.07084227606723,0.23675492292466593,0.24402144260542957,-0.007266519680763639
2009-02-19,8.476008415222168,8.900501233659721,8.44558175234879,8.842863626259794,200295955,8.559806680679321,8.54306001822591,49.69728443250141,0.20156558050894446,0.23553027018613257,-0.033964689677188104
2009-02-20,8.570257186889648,8.631357718368445,8.287014494930167,8.36246309484868,249616129,8.60921950340271,8.545650224765314,53.55663110162525,0.1792169597691462,0.2242676081027353,-0.0450506483335891
2009-02-23,8.164812088012695,8.653127621553422,8.152195486184006,8.583862288075451,209626799,8.615849113464355,8.50937992602697,45.81905536600058,0.12732179933872878,0.20487844634993402,-0.07755664701120524
2009-02-24,8.54552173614502,8.648676685630054,8.185345146918248,8.188561812744291,244749957,8.642540788650512,8.51282200318107,51.773568124346696,0.11558223760649255,0.18701920460124574,-0.07143696699475319
2009-02-25,8.451271057128906,8.714972260086062,8.38398629851185,8.463886712571508,258529413,8.655107355117797,8.50696000831896,49.521854183281185,0.09754882609868254,0.1691251289007331,-0.07157630280205057
2009-02-26,8.340943336486816,8.719672587189434,8.340448901985194,8.558137425616232,225064447,8.640895700454712,8.491148896715899,43.91735534846661,0.07350734562283989,0.15000157224515448,-0.07649422662231459
2009-02-27,8.360980987548828,8.505199571685191,8.19078754325463,8.236304879245758,217612620,8.63430323600769,8.478751952985702,36.03721512044565,0.05543218242166503,0.13108769428045658,-0.07565551185879155
2009-03-02,8.093073844909668,8.428018110748576,8.064378652545056,8.245703473641848,232407869,8.62023992538452,8.442020704597509,28.943259816605078,0.01926751403446758,0.10872365823125879,-0.08945614419679121
2009-03-03,8.051515579223633,8.25460974101087,7.974088280263495,8.165060273180945,261970262,8.601575565338134,8.404829740276186,34.11558410546128,-0.012601389959337794,0.08445864859313948,-0.09706003855247727
2009-03-04,7.889238834381103,8.138591982316344,7.801668050973166,7.994125242933499,313908211,8.57494580745697,8.355725844476654,32.22784988814627,-0.050371452335550515,0.05749262840740149,-0.107864080742952
2009-03-05,7.560727596282959,7.893197858509887,7.486515534921192,7.828880643943768,262175027,8.528736448287964,8.280011725601064,25.7415836295541,-0.10559537259442209,0.024875028207036774,-0.13047040080145886
2009-03-06,7.633206844329834,7.673281608630339,7.278968243766891,7.599811681008958,290452622,8.472891926765442,8.21841126071809,28.81179481166008,-0.1418767903593796,-0.008475335506246504,-0.1334014548531331
2009-03-09,7.195850849151611,7.583732786153391,7.160228835640822,7.420713388649801,259822241,8.373460054397583,8.121024554854616,28.16531875499888,-0.20357437038477944,-0.04749514248195309,-0.15607922790282636
