Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_hist
2012-08-23,19.320894241333008,19.60911646423348,19.241384466498825,19.380526098543008,32813700,20.717780971527098,21.44878415516697,41.41521958451518,-2.0719680041811657,-2.205485065505864,0.13351706132469854
2012-08-24,19.29107666015625,19.559422851291885,19.13205711629717,19.400403307432804,29622200,20.504098415374756,21.243288203261187,35.75484453634061,-1.9956080701672434,-2.16350966643814,0.16790159627089674
2012-08-27,19.03266716003418,19.41033995345274,18.98297426937176,19.37058412439299,20704000,20.305323696136476,21.032752865810995,40.025423836273,-1.9336538019875285,-2.117538493548018,0.1838846915604897
2012-08-28,19.221508026123047,19.261261968764103,18.83389808097486,18.982978683288568,25417000,20.18754987716675,20.860253357269286,41.439249617191685,-1.848013963788496,-2.063633587596114,0.2156196238076178
2012-08-29,18.98297500610352,19.26125823767291,18.953158133151504,19.20162638743123,16124700,20.099095153808594,20.681464942872548,38.07744012634915,-1.7788855113687205,-2.0066839723506353,0.2277984609819148
2012-08-30,18.97303581237793,19.33083070070077,18.94321893979692,19.151933256539348,30647500,20.05188617706299,20.51875740663497,31.1635109625212,-1.7052457135436576,-1.94639632058924,0.24115060704558244
2012-08-31,17.94934844970703,18.58542855091236,17.91953346861133,18.565550633073507,58764200,19.901314449310302,20.274051791689452,27.985155141564633,-1.709779385619779,-1.899072933595348,0.18929354797556908
2012-09-04,17.621368408203125,18.15806075557777,17.44247095907824,17.969224348650133,46622400,19.693097877502442,20.02141527897647,31.468604482317033,-1.7200103925729522,-1.8632604253908691,0.14325003281791693
2012-09-05,18.466163635253903,18.635122151924527,18.068614741812045,18.158063479794297,60781800,19.586753559112548,19.873296074812416,31.75495945303018,-1.6410338084829483,-1.8188151020092849,0.17778129352633654
2012-09-06,18.843828201293945,19.14199119171665,18.605298946352985,18.62517685818024,46066500,19.49929246902466,19.775251515429705,42.6966222911962,-1.5303292395148453,-1.7611179295103971,0.2307886899955518
2012-09-07,18.86370849609375,19.30101313322603,18.66493503969708,18.982974086461557,36371700,19.39841423034668,19.688437894540566,49.35544078661144,-1.424569348692387,-1.6938082133467953,0.2692388646544084
2012-09-10,18.69474983215332,19.082361575299657,18.436342635276507,18.943218071958466,24797800,19.24933319091797,19.59380093621797,37.068973004808896,-1.3389528108558828,-1.622837132848613,0.2838843219927303
2012-09-11,19.310955047607425,19.46003563665017,18.73450871315627,18.80407952833205,50508200,19.141497993469237,19.566863232540776,53.06124491612973,-1.2074596337015358,-1.5397616330191979,0.33230199931766213
2012-09-12,20.8017635345459,21.030353884325816,20.15574642202497,20.63280503782543,121584000,19.16882953643799,19.684472785112693,63.23263332133468,-0.9717527964179737,-1.4261598656989531,0.4544070692809794
2012-09-13,20.58310890197754,21.348391566263363,20.483723118594803,20.831577151758992,65041600,19.14447946548462,19.77005717719506,60.85463316954816,-0.7934506262563303,-1.2996180178104286,0.5061673915540983
2012-09-14,21.865203857421875,21.9447136138042,20.77194328541836,21.000533598059768,72819800,19.25032682418823,19.96959495626428,68.21371734825861,-0.5424376403534268,-1.1481819423190283,0.6057443019656015
2012-09-17,21.388147354125977,22.610610685690048,21.36826943922356,22.531100921742684,50667600,19.373070240020752,20.104695184632064,66.16642536045389,-0.377649208466174,-0.9940753955484575,0.6164261870822835
2012-09-18,21.736003875732425,21.845328619356025,21.23906736357785,21.467657704209987,36760500,19.465500354766846,20.260057917117813,66.88915308261122,-0.21648852981135747,-0.8385580224010375,0.62206949258968
2012-09-19,23.14730262756348,23.22681239018317,21.636615242127014,21.85526661541561,78782800,19.670735168457032,20.535033603826925,74.16377749253107,0.024826301529351724,-0.6658811576149597,0.6907074591443114
2012-09-20,22.45159339904785,23.097610532567263,22.40190050249347,22.878959133800496,57248900,19.827270126342775,20.71756310813368,68.69659407684793,0.15810953518787585,-0.5010830190543926,0.6591925542422684
2012-09-21,22.719940185546875,23.097611137981836,22.461532946233465,22.82926493996454,51218100,19.997222423553467,20.90826568693494,77.90697778210193,0.2821384842970325,-0.34443871838410756,0.62657720268114
2012-09-24,20.66262435913086,21.845332080572327,20.2352585876593,21.646558581613856,79106500,20.0657998085022,20.88487127476312,64.79692913149076,0.21198054677048717,-0.23315486535318863,0.4451354121236758
2012-09-25,20.155744552612305,21.080044824124933,20.09611080942136,21.07010776258869,46291700,20.121953678131103,20.815430634558282,58.49998378354624,0.11416291261264533,-0.16369130976002186,0.2778542223726672
2012-09-26,20.4936637878418,20.65268332933138,19.678686268129592,20.02654222601148,38271900,20.18556146621704,20.784786172966236,58.33335741848766,0.06318068338919858,-0.11831691113017778,0.18149759451937636
2012-09-27,20.195499420166016,20.871333375635423,20.036479888957015,20.861394417977067,30215900,20.246187686920166,20.7286636250805,56.542968091127506,-0.001267858106320574,-0.09490710052540635,0.09363924241908578
2012-09-28,21.52728843688965,21.815512508888663,20.374395940218093,20.443966745000683,65486000,20.37390031814575,20.804723130967083,62.48903788728172,0.0544922985586922,-0.06502722070858664,0.11951951926727884
2012-10-01,21.855268478393555,22.451592696704022,21.59686125393694,21.944717205923247,51262700,20.56919631958008,20.904775068817226,61.51077814393809,0.12372168616766999,-0.02727743933333532,0.1509991255010053
2012-10-02,22.13355255126953,22.35220393264736,21.68630893519859,21.94471614718821,29341400,20.7948055267334,21.021801495717444,56.76766783887188,0.1987506003794266,0.017928168609217067,0.18082243177020954
2012-10-03,21.69624900817871,22.352205081694905,21.66643213368709,22.163368667906173,32000100,20.95630979537964,21.08603459214233,55.53360635717221,0.22038436049387755,0.05841940698614917,0.16196495350772838
2012-10-04,21.815513610839844,22.26275533374579,21.278821268557884,22.183245567740578,46892100,21.104894065856932,21.155508784399235,49.72068967735433,0.24433637036285205,0.09560279966148974,0.1487335707013623
2012-10-05,20.78188705444336,21.497475027594955,20.75207017802192,21.358333395620008,40529300,21.200802993774413,21.119925762498678,46.79286350960653,0.177863189888253,0.1120548777068424,0.0658083121814106
2012-10-08,20.27500915527344,20.62286509014326,20.03647985881873,20.27500915527344,32236700,21.27981595993042,21.03945751419151,42.39917154976794,0.08332142758960259,0.10630818768339445,-0.022986760093791858
2012-10-09,20.10605239868164,20.424091488018497,19.847645164679815,20.26507194335007,27161800,21.31957082748413,20.95056178890486,31.829000873170145,-0.005177317501729561,0.08401108664636965,-0.08918840414809921
2012-10-10,19.51966857910156,19.817831669437748,19.33083404045089,19.80789271019361,39321800,21.255466079711915,20.81428624511407,32.25032060142125,-0.1212319972121314,0.04296246987466945,-0.16419446708680085
2012-10-11,19.62899398803711,19.837706431915947,19.48985235878455,19.758196658676983,21817300,21.207760334014893,20.701401268249594,30.920252332949545,-0.2020553518597552,-0.006041094472215486,-0.19601425738753972
2012-10-12,19.4004020690918,19.678685305250934,19.36064623783342,19.628992411840336,18809400,21.084520244598387,20.577496582615517,39.93659351969231,-0.28131112066638053,-0.0610950997110485,-0.22021602095533205
2012-10-15,19.4004020690918,19.75819507210531,19.37058519564801,19.55942160280055,20189700,20.98513298034668,20.465392343232306,43.44828886908759,-0.3402002714901897,-0.11691613406687675,-0.223284137423313
2012-10-16,19.360645294189453,19.569359606798372,19.18174785357103,19.55942064946821,21834700,20.866365051269533,20.36017833856156,39.63633990923675,-0.3856330495182583,-0.17065951715715305,-0.21497353236110522
2012-10-17,19.758195877075195,20.354520100609093,19.25132227751695,19.38052494304578,44074500,20.696909713745118,20.302846675562858,46.07143530298747,-0.3851204154408947,-0.2135516968139014,-0.1715687186269933
2012-10-18,18.86370849609375,19.66874696583636,18.77425977723346,19.57929824697607,52157400,20.517515468597413,20.1657858965658,24.031028510242507,-0.45168506112306517,-0.26117836967573416,-0.190506691447331
2012-10-19,18.88358688354492,18.943218732391724,18.684811526505847,18.88358688354492,34835000,20.325697803497313,20.043671704849526,19.175267359101042,-0.49710370063723275,-0.3083634358680339,-0.18874026476919886
2012-10-22,19.201629638671875,19.31095629567821,18.93328342365414,19.08236591799465,32447300,20.252648067474365,19.963477222356417,19.836471925352,-0.5016521733446204,-0.3470211833633512,-0.15463098998126923
2012-10-23,19.380525588989254,19.678686762862547,18.9829767252707,19.132057312207344,78381200,20.21388711929321,19.907958019178594,24.83805745209284,-0.4852280556587658,-0.3746625578224342,-0.11056549783633163
2012-10-24,23.087671279907227,24.10142228026284,22.710000342184284,23.98215667612469,228949900,20.343587493896486,20.210787853533702,57.76698565585081,-0.17110377095236018,-0.3339508004484194,0.16284702949605923
2012-10-25,22.42177391052246,23.16717864593828,22.33232519061958,23.14730262703052,76142000,20.454901218414307,20.421357954199298,60.48280962751571,0.023834881569850808,-0.2623936640447654,0.2862285456146162
2012-10-26,21.805574417114254,22.739813683648,21.745940671509043,22.26275509278026,73175800,20.468815517425536,20.553188093524533,59.649121119372396,0.12713745735873871,-0.18448743976406456,0.3116248971228033
2012-10-31,20.98065948486328,21.368269345447843,20.60298668602401,20.69243540703004,99378200,20.425085067749023,20.593899654604414,55.092581280993876,0.14081848416637754,-0.11942625497797614,0.2602447391443537
2012-11-01,21.080047607421875,21.308639861844764,20.881274124193823,20.95084493810677,37713900,20.37240982055664,20.64019945963465,59.631880402338545,0.15786086555405987,-0.06396883087156893,0.2218296964256288
2012-11-02,21.050233840942383,21.557109380234667,20.94090718668445,21.12974361794925,38344400,20.340109062194824,20.67925035309253,58.85997548206517,0.16703586828332107,-0.017767891040590934,0.184803759323912
2012-11-05,21.119802474975582,21.34839282327517,20.79182444177893,20.970721895461185,31806700,20.30532350540161,20.721207698033773,60.93551925401849,0.17787035270025342,0.021359757707577934,0.1565105949926755
2012-11-06,21.040292739868164,21.23906810998048,20.861395285899565,21.10986355070875,29062700,20.318243789672852,20.75159674963705,60.32540254988893,0.17798923936933164,0.05268565403992868,0.12530358532940297
2012-11-07,20.344581604003903,20.8216421310529,20.245195810878588,20.72225444226509,33396800,20.321722412109374,20.712833402433894,55.722553560818795,0.12055569256682475,0.0662596617453079,0.05429603082151685
2012-11-08,19.867521286010746,20.602987087544907,19.857582328409457,20.394274664904906,34254600,20.30979585647583,20.632327486584067,50.630007702805386,0.036127951698549765,0.06023331973595627,-0.024105368037406504
2012-11-09,19.092300415039062,19.87746103587404,19.012790646722063,19.83770520388434,42295500,20.288427448272706,20.48565824167502,51.33566271150853,-0.09227183443471532,0.029732288901821956,-0.12200412333653728
2012-11-12,19.947031021118164,20.046418701319013,18.754384545694982,19.032667775462563,67349200,20.304329299926756,20.434360411145793,55.66137609117487,-0.12363478850507548,-0.0009411265795575309,-0.12269366192551795
2012-11-13,19.738319396972656,19.9867876596912,19.440156344312967,19.48985113425412,71775100,20.3212251663208,20.36807079074835,52.890785075502734,-0.1634473203894089,-0.0334423653415278,-0.1300049550478811
2012-11-14,22.22300148010254,22.362143097206538,19.807889722298256,19.976848212636977,229751000,20.462355136871338,20.54473085640113,62.26415218557741,0.005431429869855009,-0.02566760629925124,0.03109903616910625
2012-11-15,22.034162521362305,22.36214050629481,21.51734815248013,22.20312099212524,78857700,20.59603099822998,20.686581491159338,43.47288457420635,0.122617867924248,0.003989488545448609,0.11862837937879939
2012-11-16,23.415647506713867,23.78338135327875,22.044103591579947,22.113674398741928,107182200,20.778903579711915,20.94649254025977,55.656113312440255,0.3232371801268279,0.06783902686172448,0.2553981532651034
2012-11-19,22.779571533203125,23.972220011749624,22.680183844047164,23.81319857170259,85021300,20.974696731567384,21.12107149196866,55.53048489525812,0.4259928350467739,0.13946978849873437,0.2865230465480395
2012-11-20,22.958465576171875,23.75356317970922,22.560916774403204,22.59073174974697,46655300,21.178440666198732,21.296061404749917,62.1193690176876,0.5159155329553862,0.21475893739006474,0.3011565955653214
2012-11-21,24.17099380493164,24.379708144406823,22.90877449645858,23.077733001495623,89862400,21.426908874511717,21.56986449048151,66.66668037947736,0.6772143084491766,0.30725001160188714,0.3699642968472895
2012-11-23,23.852954864501957,24.528788888968847,23.733689256087928,24.42940119790092,29520900,21.650530338287354,21.787301668959646,64.6569635371584,0.7704998232496436,0.39989997393143845,0.37059984931820517
2012-11-26,25.78106689453125,25.93014746969954,24.657989310561224,24.787193865859475,123865000,21.785200119018555,22.167660261871227,70.4090537765909,0.9886156469475083,0.5176431085346525,0.4709725384128558
2012-11-27,25.989782333374023,26.33763831286513,25.304009333310123,25.880457576597596,85760600,21.96360054016113,22.531671887728635,71.42857850666404,1.1648875022657954,0.6470919872808811,0.5177955149849143
2012-11-28,26.1984920501709,26.32769470195442,25.59222893291517,25.78106532767162,49205600,22.183246421813966,22.880892855580278,76.46001747370629,1.306366369142662,0.7789468636532373,0.5274195054894246
2012-11-29,27.15261459350586,27.351389984983296,25.999721872527036,26.337638900641096,88759700,22.491844177246094,23.287723497287477,81.56763099722977,1.4784366088234187,0.9188448126872737,0.559591796136145
2012-11-30,27.82844352722168,27.82844352722168,26.59604125563848,27.09297774719601,127049600,22.829263973236085,23.72017302394788,88.18419899095954,1.650313473840388,1.0651385449178967,0.5851749289224912
2012-12-03,26.874330520629883,28.703055347763435,26.814696767563383,27.82844782174304,123526100,23.12046880722046,24.020568976012832,80.01727032354088,1.690056265292629,1.1901220889928432,0.49993417629978576
2012-12-04,27.291751861572266,27.58991490106169,26.51653212935688,26.89420303791536,72869200,23.429066276550294,24.332110203208966,82.14892481183966,1.7352324480122334,1.2991441607967213,0.43608828721551207
2012-12-05,27.54022026062012,27.729056663740547,27.092978542487305,27.57997609102961,58976300,23.75406265258789,24.637644494390983,77.95195929643084,1.7706730053603295,1.393449929709443,0.37722307565088653
2012-12-06,26.80475807189941,27.579979808412237,26.655677479094567,27.51040899148081,46001500,24.077071475982667,24.8440362636775,73.71548540224327,1.7195918656597762,1.4586783168995097,0.2609135487602665
2012-12-07,27.321571350097656,27.6097954596336,26.6755542128451,26.9041445713762,51751900,24.44977397918701,25.079991986193704,71.24330826593447,1.7012018112702023,1.507183015773648,0.1940187954965542
2012-12-10,27.66942596435547,27.997403996222644,26.93396013215824,27.00353094260545,50608500,24.878630256652833,25.32660474601863,77.45541279310352,1.6951558198086794,1.5447775765806544,0.15037824322802495
2012-12-11,27.80856704711914,28.066974263538597,27.490527979422083,27.89801577186673,77099100,25.27170705795288,25.5629821080282,77.35432077463226,1.6822004904247194,1.5722621593494677,0.10993833107525175
2012-12-12,27.41101837158203,27.967586743282016,27.20230594306793,27.82844512427262,46704200,25.655342006683348,25.738985561699995,70.12350078257123,1.621166642967946,1.5820430560731635,0.03912358689478257
2012-12-13,28.06697654724121,28.57385206349931,27.26193985467248,27.420959401459815,81051600,25.947540760040283,25.960698988894396,75.11854036579984,1.6072004158909436,1.5870745280367196,0.02012588785422409
2012-12-14,26.645734786987305,28.156422212592087,26.596041894902044,28.007341640673975,91631600,26.178119373321532,26.025940493474675,55.48549740653896,1.4645671298600362,1.562573048401383,-0.09800591854134666
2012-12-17,26.586105346679688,26.83457362094772,26.15873961163267,26.60598326358013,57742500,26.336642265319824,26.079289527113247,53.8560454114114,1.3313704161661555,1.5163325219543375,-0.18496210578818206
2012-12-18,27.54022026062012,27.73899562134292,26.73518365145119,26.7948155014031,60512900,26.574674701690675,26.218425787447234,57.9132624754599,1.287953435140082,1.4706567045914867,-0.18270326945140458
2012-12-19,27.2420597076416,28.047096334317963,26.78487902196393,27.65948645770756,61390300,26.78885440826416,26.31591473222765,50.57177128758334,1.2154748624730516,1.4196203361677997,-0.20414547369474811
